routeid,nodeid,gpslong,gpslati
100100268,119000057,126.9357800125,37.5029478592
100100268,119000054,126.9308924977,37.5000139638
100100268,119000053,126.9261253478,37.4998011784
100100268,118000013,126.9201102329,37.4989588479
100100268,118000012,126.9165920943,37.4970207774
100100268,118000011,126.9115565088,37.4955941372
100100268,118000010,126.9078105732,37.4909167805
100100268,118000009,126.9046639482,37.4870456932
100100268,116000138,126.9017281747,37.4834477928
100100268,116000036,126.8966020131,37.4840454832
100100268,116000039,126.8949297151,37.4840955924
100100268,116000041,126.8926627179,37.4816784747
100100268,116000043,126.8907620005,37.4801397653
100100268,117000027,126.8885526791,37.4782866023
100100268,117000025,126.8804683909,37.4758013115
100100268,213000124,126.8733683309,37.4741665465
100100268,213000123,126.8692875678,37.4737994203
100100268,213000122,126.8676168652,37.4723713816
100100268,213000120,126.8685146716,37.4691624011
100100268,213000340,126.8691991009,37.4653715437
100100268,213000119,126.8711625158,37.463733995
100100268,213000202,126.8750232107,37.4611341618
100100268,213000074,126.8736314176,37.4591703403
100100268,213000456,126.8719179619,37.4576542533
100100269,117000132,126.9108258555,37.4505792729
100100269,117000917,126.9079351818,37.4510118576
100100269,117000916,126.9061589552,37.4509029993
100100269,117000918,126.9040057866,37.4502279474
100100269,117000077,126.9022399612,37.4507873258
100100269,117000007,126.8989668475,37.4592317027
100100269,117000005,126.8976238187,37.4641574219
100100269,117000117,126.8972659376,37.4697628321
100100269,117000118,126.8924266165,37.4703798735
100100269,117900052,126.8897101437,37.4704782362
100100269,117000119,126.8860158336,37.4746995961
100100269,117000120,126.8851053231,37.4767026202
100100269,117000121,126.8843095342,37.4785267386
100100269,117000122,126.8841012578,37.4807934165
100100269,117000123,126.8831148735,37.4811662446
100100269,117000124,126.8840399445,37.4789532117
100100269,117000125,126.8851481071,37.4763940201
100100269,117000126,126.8860727883,37.4743224765
100100269,117000127,126.892324314,37.4702990827
100100269,117000128,126.8957617281,37.4698827242
100100269,117000066,126.8977638865,37.4684949201
100100269,117000006,126.8973981572,37.4646092765
100100269,117000008,126.8992860477,37.4576779057
100100269,117000010,126.901087393,37.4529183589
100100269,117000919,126.904154152,37.4501730291
100100269,117000915,126.9065090826,37.4508128392
100100269,117000055,126.9089381367,37.4509300405
100100269,117000920,126.9115721892,37.4502922347
100100272,120000447,126.9192734657,37.4646664397
100100272,120000109,126.9196308518,37.4651937198
100100272,120000108,126.9204312325,37.4667211125
100100272,120000107,126.9199758577,37.4703944371
100100272,120000106,126.9194667496,37.4722404939
100100272,120000105,126.9181217068,37.4737877659
100100272,120000104,126.9168669706,37.4753476087
100100272,120000103,126.9156017801,37.4770477738
100100272,120000439,126.914982472,37.4801833672
100100272,120000013,126.9112654643,37.4812730274
100100272,120000014,126.9079821726,37.4806719288
100100272,120000015,126.9051652284,37.4801483679
100100272,116000139,126.8948219178,37.4786611588
100100272,116000648,126.8918365407,37.4791143457
100100272,116000042,126.8908498456,37.480048527
100100272,116000040,126.8925776244,37.4814315297
100100272,116000155,126.8912011995,37.4838806446
100100272,116000153,126.8869856159,37.4848659989
100100272,116000048,126.8856194457,37.4860922201
100100272,116000049,126.8849133185,37.4877934507
100100272,116000051,126.8841735449,37.4902373373
100100272,116000053,126.8831793376,37.4937714917
100100272,116000056,126.8839700853,37.497827471
100100272,116000059,126.8826355474,37.5005631069
100100272,116000068,126.8822693347,37.5046545805
100100272,116000066,126.8848289633,37.5064993089
100100272,116000002,126.8884720421,37.5090998644
100100272,118000001,126.8936555576,37.5116959807
100100272,118000003,126.9021835784,37.5147933506
100100272,118000005,126.905632089,37.5159862422
100100272,118000076,126.9187626213,37.5220162573
100100272,118000513,126.9243245353,37.5254744837
100100272,118000074,126.9299867957,37.5252602935
100100272,118000055,126.9319990794,37.5273668262
100100272,118000052,126.9231493736,37.5315565321
100100272,118000195,126.9192162727,37.5305793782
100100272,118000048,126.9176121282,37.5282281884
100100272,118000045,126.9182905729,37.5246594868
100100272,118000006,126.9070268993,37.5165943731
100100272,118000004,126.8997501987,37.5140324779
100100272,118000002,126.8922522482,37.5111692244
100100272,116000001,126.8894133691,37.5097646213
100100272,116000067,126.8848890539,37.5067143562
100100272,116000069,126.8822069219,37.5047866953
100100272,116000057,126.8824598895,37.4995723388
100100272,116000055,126.8824840334,37.4967766046
100100272,116000054,126.8830254393,37.4938541702
100100272,116000052,126.8841599187,37.4899180944
100100272,116000050,126.8846541654,37.4882028351
100100272,116000047,126.8862393282,37.48428596
100100272,116000046,126.8870549646,37.4824068182
100100272,116000636,126.8887635576,37.4796978703
100100272,117000032,126.8933632314,37.478688381
100100272,117000033,126.8955649777,37.4783929763
100100272,117000111,126.9055651074,37.4800492248
100100272,117000112,126.9091308055,37.4807015612
100100272,120000117,126.9148256152,37.4803380107
100100272,120000116,126.9154895441,37.4769928277
100100272,120000115,126.9167760272,37.475296262
100100272,120000114,126.9172935605,37.4740935962
100100272,120000113,126.9189667556,37.4727455105
100100272,120000112,126.9198160281,37.4706701882
100100272,120000111,126.9204715576,37.4674282538
100100272,120000110,126.9196653323,37.4654220641
100100273,117000123,126.8831148735,37.4811662446
100100273,117000124,126.8840399445,37.4789532117
100100273,117000028,126.8878420712,37.4777370609
100100273,117000030,126.8907780889,37.4782459859
100100273,117000034,126.8921890571,37.4766620183
100100273,117000036,126.89399367,37.4744916409
100100273,117000038,126.8960090452,37.4719834124
100100273,117000922,126.9001270593,37.4712123629
100100273,117000106,126.9031074322,37.471178479
100100273,117000141,126.903318531,37.4733528674
100100273,117000108,126.903559018,37.4758278126
100100273,117000116,126.9073066796,37.476655321
100100273,117000114,126.9115854073,37.4772134658
100100273,120000116,126.9154895441,37.4769928277
100100273,120000115,126.9167760272,37.475296262
100100273,120000114,126.9172935605,37.4740935962
100100273,120000113,126.9189667556,37.4727455105
100100273,120000112,126.9198160281,37.4706701882
100100273,120000111,126.9204715576,37.4674282538
100100273,120000110,126.9196653323,37.4654220641
100100273,120000235,126.9189371062,37.4636206537
100100273,120000444,126.919078,37.46364
100100273,120000109,126.9196308518,37.4651937198
100100273,120000108,126.9204312325,37.4667211125
100100273,120000107,126.9199758577,37.4703944371
100100273,120000106,126.9194667496,37.4722404939
100100273,120000105,126.9181217068,37.4737877659
100100273,120000104,126.9168669706,37.4753476087
100100273,120000103,126.9156017801,37.4770477738
100100273,120000439,126.914982472,37.4801833672
100100273,120000013,126.9112654643,37.4812730274
100100273,120000014,126.9079821726,37.4806719288
100100273,120000015,126.9051652284,37.4801483679
100100273,120000001,126.9024480808,37.4839340972
100100273,119000001,126.9045850926,37.4865265141
100100273,119000002,126.9076798701,37.490344462
100100273,118000162,126.9088153965,37.4948015017
100100273,118000163,126.9083528994,37.4984098489
100100273,118000164,126.9099382217,37.5013781783
100100273,118000154,126.9106722167,37.5050356227
100100273,118000153,126.910840178,37.5092329862
100100273,118000155,126.9115462782,37.5108730588
100100273,118000143,126.9163876905,37.5118906206
100100273,118000140,126.9169860697,37.5167208678
100100273,118000021,126.9101851597,37.5189227105
100100273,118000020,126.9067702951,37.5196338371
100100273,118000034,126.90281553,37.5203469871
100100273,118000077,126.8968636923,37.5212697862
100100273,118000080,126.8917662119,37.5220662822
100100273,118000117,126.8887669306,37.5225173148
100100273,118000120,126.8848399594,37.5231283317
100100273,114000065,126.8769144873,37.5243228089
100100273,114000064,126.8734211723,37.5248263764
100100273,114000063,126.86914574,37.5254485794
100100273,114000057,126.8642319206,37.5273384063
100100273,114000001,126.8639640873,37.5307245731
100100273,114000011,126.8637595011,37.5332661002
100100273,114000012,126.8635380336,37.5361734104
100100273,114000013,126.8637601339,37.5390095791
100100273,114000026,126.8630984034,37.5422675791
100100273,114000027,126.8623019635,37.544852105
100100273,114000028,126.8638419921,37.54971358
100100273,115000004,126.8676078457,37.5494195429
100100273,115000002,126.8750572933,37.5468629361
100100273,118000132,126.8837441811,37.5473987394
100100273,118000133,126.8904357873,37.5440241425
100100273,118000129,126.894684,37.541699
100100273,118000089,126.9034479619,37.533069553
100100273,118000040,126.9057108848,37.5290317208
100100273,118000036,126.9052129418,37.5245264825
100100273,118000035,126.9048728258,37.5212632794
100100273,118000032,126.9055341951,37.5184013
100100273,118000029,126.9091150802,37.5171537861
100100273,118000018,126.9120393897,37.514901701
100100273,118000016,126.9099866163,37.5122667827
100100273,118000147,126.9106721936,37.5093227402
100100273,118000209,126.9109279122,37.5065363636
100100273,118000148,126.9101359431,37.5033567771
100100273,118000156,126.9094558396,37.5008933577
100100273,118000173,126.9083105573,37.4963019779
100100273,118000010,126.9078105732,37.4909167805
100100273,118000009,126.9046639482,37.4870456932
100100273,116000013,126.9014759359,37.4831362325
100100273,117000111,126.9055651074,37.4800492248
100100273,117000112,126.9091308055,37.4807015612
100100273,120000117,126.9148256152,37.4803380107
100100273,120000116,126.9154895441,37.4769928277
100100273,120000115,126.9167760272,37.475296262
100100273,120000114,126.9172935605,37.4740935962
100100273,120000113,126.9189667556,37.4727455105
100100273,120000112,126.9198160281,37.4706701882
100100273,120000111,126.9204715576,37.4674282538
100100273,120000110,126.9196653323,37.4654220641
100100273,120000235,126.9189371062,37.4636206537
100100273,120000109,126.9196308518,37.4651937198
100100273,120000108,126.9204312325,37.4667211125
100100273,120000107,126.9199758577,37.4703944371
100100273,120000106,126.9194667496,37.4722404939
100100273,120000105,126.9181217068,37.4737877659
100100273,120000104,126.9168669706,37.4753476087
100100273,120000103,126.9156017801,37.4770477738
100100273,120000439,126.914982472,37.4801833672
100100273,120000013,126.9112654643,37.4812730274
100100273,120000014,126.9079821726,37.4806719288
100100273,120000015,126.9051652284,37.4801483679
100100273,116000372,126.9020457465,37.4846000051
100100273,116000138,126.9017281747,37.4834477928
100100273,116000036,126.8966020131,37.4840454832
100100273,116000039,126.8949297151,37.4840955924
100100273,116000041,126.8926627179,37.4816784747
100100273,116000043,126.8907620005,37.4801397653
100100273,117000027,126.8885526791,37.4782866023
100100273,117000138,126.8831102056,37.4814093416
100100274,117000132,126.9108258555,37.4505792729
100100274,117000917,126.9079351818,37.4510118576
100100274,117000085,126.90396595,37.4487883635
100100274,117000009,126.901519584,37.4525428711
100100274,117000007,126.8989668475,37.4592317027
100100274,117000005,126.8976238187,37.4641574219
100100274,117000003,126.8980240396,37.469136119
100100274,117000001,126.8986715211,37.4753634208
100100274,116000372,126.9020457465,37.4846000051
100100274,117000002,126.8982791528,37.4739835838
100100274,117000004,126.8979023716,37.4700818105
100100274,117000006,126.8973981572,37.4646092765
100100274,117000008,126.8992860477,37.4576779057
100100274,117000010,126.901087393,37.4529183589
100100274,117000086,126.9041699591,37.4487488171
100100274,117000915,126.9065090826,37.4508128392
100100274,117000055,126.9089381367,37.4509300405
100100274,117000920,126.9115721892,37.4502922347
100100275,116000587,126.892654,37.490345
100100275,116000032,126.890186078,37.488812971
100100275,116000158,126.8884403265,37.4875706901
100100275,116000035,126.886451388,37.4851897487
100100275,116000047,126.8862393282,37.48428596
100100275,116000046,126.8870549646,37.4824068182
100100275,116000636,126.8887635576,37.4796978703
100100275,117000030,126.8907780889,37.4782459859
100100275,117000034,126.8921890571,37.4766620183
100100275,117000036,126.89399367,37.4744916409
100100275,117000038,126.8960090452,37.4719834124
100100275,117000004,126.8979023716,37.4700818105
100100275,117000006,126.8973981572,37.4646092765
100100275,117000008,126.8992860477,37.4576779057
100100275,117000010,126.901087393,37.4529183589
100100275,117000012,126.9026151242,37.4488972618
100100275,117000014,126.9032602545,37.4407477244
100100275,117000310,126.9030022473,37.4346702667
100100275,208000037,126.9033765126,37.433551654
100100275,117000013,126.903493315,37.4402544805
100100275,117000011,126.9033196237,37.4478552601
100100275,117000009,126.901519584,37.4525428711
100100275,117000007,126.8989668475,37.4592317027
100100275,117000005,126.8976238187,37.4641574219
100100275,117000003,126.8980240396,37.469136119
100100275,117000039,126.896586936,37.4717680171
100100275,117000037,126.8945857888,37.4739249
100100275,117000035,126.8926698836,37.4762172356
100100275,117000031,126.8909813692,37.4781236659
100100275,116000635,126.8893726843,37.4795908017
100100275,116000045,126.887124614,37.4828654982
100100275,116000034,126.8869121821,37.4855591793
100100275,116000033,126.8889907013,37.4878669183
100100275,116000030,126.8922691035,37.4899603635
100100275,116000028,126.8936600014,37.4908363519
